NAME,DATE,REVIEW_BODY,PROFILE_PIC,RATINGS_ID
Zain Padela,July 2015, But the owner was cool. The owner wouldn't let me bring my pet bear. Very much worth it. And I would do it again! But seriously tell all your friends! I came here for my honemoon. I wish I could have stayed longer. My partner and I always wanted to visit. This place is awesome! Why didn't I find this place sooner? I want my money back. It was quite a drive from the airport. I do not regret anything! The town was very cute. The place smelled very bad! The torcher chamber was a bit too much. You can tell the owner really likes bears. The owner has the best style. NO INDOOR PLUMBING!!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,77
Sam Goldie,October 2016, You can tell the owner really likes bears.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,77
Michael Chen,October 2020, BE WARNED! This place is awesome! Very much worth it. It was quite a drive from the airport. The town was very cute. And I would do it again! You can tell the owner really likes bears. The owner wouldn't let me bring my pet bear.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,77
Leah Cardon,May 2012, I wish I could have stayed longer. BE WARNED! I want my money back. The town was very cute. This place is awesome! It was quite a drive from the airport. And I would do it again! But seriously tell all your friends! The owner has the best style. You can tell the owner really likes bears. Why didn't I find this place sooner? NO INDOOR PLUMBING!! Very much worth it. The torcher chamber was a bit too much. The place smelled very bad! I came here for my honemoon. The owner wouldn't let me bring my pet bear. But the owner was cool. BEST TRIP EVER! My partner and I always wanted to visit. The view form the back porch was to die for.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,77
Christina Meador,February 2016, But the owner was cool. I do not regret anything! My partner and I always wanted to visit. Very much worth it. The owner has the best style. NO INDOOR PLUMBING!! I came here for my honemoon. But seriously tell all your friends! Why didn't I find this place sooner? This place is awesome! The view form the back porch was to die for. The place smelled very bad! You can tell the owner really likes bears.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,77
Brandon Elzy,December 2011, We had so much fun! The place smelled very bad! The town was very cute. I wish I could have stayed longer. The view form the back porch was to die for. I want my money back. Why didn't I find this place sooner? The owner wouldn't let me bring my pet bear. This place is awesome! BEST TRIP EVER! But the owner was cool.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,77
Jeremy England,February 2012, I wish I could have stayed longer. We had so much fun!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,77
Frans Larson,June 2018, I came here for my honemoon. You can tell the owner really likes bears. It was quite a drive from the airport. But the owner was cool. We had so much fun! I want my money back. And I would do it again! My partner and I always wanted to visit. The town was very cute. I wish I could have stayed longer. The owner has the best style. I do not regret anything! The view form the back porch was to die for. This place is awesome! BE WARNED! BEST TRIP EVER! But seriously tell all your friends! Very much worth it. The owner wouldn't let me bring my pet bear. The place smelled very bad! NO INDOOR PLUMBING!! Why didn't I find this place sooner?,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,77
John Anderton,May 2019, It was quite a drive from the airport. BEST TRIP EVER! I wish I could have stayed longer. The place smelled very bad! The owner wouldn't let me bring my pet bear. And I would do it again! I do not regret anything! The town was very cute. I came here for my honemoon. You can tell the owner really likes bears. We had so much fun! The owner has the best style. I want my money back. The torcher chamber was a bit too much. BE WARNED! Very much worth it.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4153618.jpeg,77
Genaro Salinas,October 2018, BE WARNED! It was quite a drive from the airport. But the owner was cool. I wish I could have stayed longer. The view form the back porch was to die for. The owner has the best style. You can tell the owner really likes bears. We had so much fun! And I would do it again! The place smelled very bad! The town was very cute. This place is awesome! I do not regret anything! My partner and I always wanted to visit. The torcher chamber was a bit too much. I came here for my honemoon. Very much worth it. Why didn't I find this place sooner?,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,78
Matthew Morgan,October 2011, We had so much fun! The owner wouldn't let me bring my pet bear. You can tell the owner really likes bears. BEST TRIP EVER! The torcher chamber was a bit too much. The town was very cute. I came here for my honemoon. Very much worth it. I do not regret anything! But seriously tell all your friends! I want my money back. NO INDOOR PLUMBING!! BE WARNED! Why didn't I find this place sooner? This place is awesome! It was quite a drive from the airport. The owner has the best style. The view form the back porch was to die for. I wish I could have stayed longer. My partner and I always wanted to visit.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,78
Joe Buono,October 2019, The owner wouldn't let me bring my pet bear. BE WARNED! The place smelled very bad! NO INDOOR PLUMBING!! The town was very cute.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,78
Derek Warner-Reyes,October 2017, Why didn't I find this place sooner? The owner has the best style. NO INDOOR PLUMBING!! I wish I could have stayed longer. This place is awesome! The town was very cute.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,78
Henry Fradley,June 2014, I wish I could have stayed longer. NO INDOOR PLUMBING!! The town was very cute. But the owner was cool. But seriously tell all your friends! Very much worth it. This place is awesome! You can tell the owner really likes bears. BE WARNED! We had so much fun! The view form the back porch was to die for. I do not regret anything! The owner wouldn't let me bring my pet bear. It was quite a drive from the airport.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,78
Parker Stafford,November 2012, I came here for my honemoon. NO INDOOR PLUMBING!! BEST TRIP EVER! The view form the back porch was to die for. We had so much fun! The owner has the best style. The place smelled very bad! The torcher chamber was a bit too much. But seriously tell all your friends! I want my money back. Why didn't I find this place sooner? The owner wouldn't let me bring my pet bear. My partner and I always wanted to visit. But the owner was cool. Very much worth it. BE WARNED! The town was very cute. I do not regret anything!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4626351.jpeg,78
Mukhtar Bahadory,May 2017, My partner and I always wanted to visit. I want my money back. But the owner was cool. You can tell the owner really likes bears. Very much worth it.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,78
Christina Meador,May 2013, I wish I could have stayed longer. Why didn't I find this place sooner? I want my money back. My partner and I always wanted to visit. Very much worth it. This place is awesome! The owner has the best style. I came here for my honemoon. NO INDOOR PLUMBING!! But the owner was cool. We had so much fun! I do not regret anything! BEST TRIP EVER! The town was very cute.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,78
David Kim,March 2009, I wish I could have stayed longer. The view form the back porch was to die for. I want my money back. But the owner was cool. I came here for my honemoon. The owner has the best style. We had so much fun! The place smelled very bad! I do not regret anything! You can tell the owner really likes bears. It was quite a drive from the airport. My partner and I always wanted to visit. BE WARNED! This place is awesome! Very much worth it. NO INDOOR PLUMBING!! And I would do it again! But seriously tell all your friends! BEST TRIP EVER! The town was very cute.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,78
Jeremy England,June 2009, I wish I could have stayed longer. This place is awesome! The place smelled very bad! But the owner was cool. NO INDOOR PLUMBING!! The owner wouldn't let me bring my pet bear. The torcher chamber was a bit too much. And I would do it again! My partner and I always wanted to visit. The town was very cute. Very much worth it. Why didn't I find this place sooner? BEST TRIP EVER! I do not regret anything! But seriously tell all your friends! I came here for my honemoon. The owner has the best style. The view form the back porch was to die for. It was quite a drive from the airport. I want my money back. We had so much fun!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,78
Deb Johnson,July 2016, It was quite a drive from the airport. The owner wouldn't let me bring my pet bear. This place is awesome! I do not regret anything! BE WARNED! The view form the back porch was to die for. My partner and I always wanted to visit.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,78
Daniel Lee,March 2017, But the owner was cool. NO INDOOR PLUMBING!! Why didn't I find this place sooner? BE WARNED! The owner has the best style. But seriously tell all your friends! The torcher chamber was a bit too much. We had so much fun! I want my money back. This place is awesome! The owner wouldn't let me bring my pet bear. The town was very cute. You can tell the owner really likes bears. The view form the back porch was to die for. Very much worth it. I came here for my honemoon. I do not regret anything!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,78
Fabian Yee,July 2020, Why didn't I find this place sooner? NO INDOOR PLUMBING!! The owner wouldn't let me bring my pet bear. This place is awesome! The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4153618.jpeg,78
Zach McCain,March 2009, The place smelled very bad! And I would do it again! The view form the back porch was to die for. You can tell the owner really likes bears. This place is awesome! But seriously tell all your friends! But the owner was cool. The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,78
Genaro Salinas,February 2012, We had so much fun! It was quite a drive from the airport. My partner and I always wanted to visit. The owner wouldn't let me bring my pet bear. BEST TRIP EVER! BE WARNED! You can tell the owner really likes bears. Why didn't I find this place sooner? I want my money back. But seriously tell all your friends! The view form the back porch was to die for. The place smelled very bad! I wish I could have stayed longer. NO INDOOR PLUMBING!! This place is awesome! But the owner was cool. And I would do it again! The torcher chamber was a bit too much. I do not regret anything! Very much worth it. I came here for my honemoon. The owner has the best style.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,79
Dylan Ring,November 2013, I wish I could have stayed longer. It was quite a drive from the airport. I want my money back. And I would do it again! We had so much fun! I do not regret anything! I came here for my honemoon. The view form the back porch was to die for. But seriously tell all your friends! The owner has the best style. The place smelled very bad! My partner and I always wanted to visit. BE WARNED! You can tell the owner really likes bears. Why didn't I find this place sooner? This place is awesome! Very much worth it.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,79
Christina Meador,April 2010, Very much worth it. It was quite a drive from the airport. The town was very cute. The torcher chamber was a bit too much. The owner has the best style. BEST TRIP EVER! This place is awesome! Why didn't I find this place sooner? And I would do it again! The view form the back porch was to die for. I want my money back. My partner and I always wanted to visit. The owner wouldn't let me bring my pet bear. But seriously tell all your friends!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,79
Deb Johnson,February 2010, I came here for my honemoon. BEST TRIP EVER! I do not regret anything! But the owner was cool. You can tell the owner really likes bears. Very much worth it. NO INDOOR PLUMBING!! BE WARNED! And I would do it again! The view form the back porch was to die for. The owner wouldn't let me bring my pet bear. But seriously tell all your friends! The town was very cute. The place smelled very bad! Why didn't I find this place sooner? I wish I could have stayed longer.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,80
Alex Sandoval,September 2014, The view form the back porch was to die for. My partner and I always wanted to visit. But seriously tell all your friends! BE WARNED! The owner has the best style. BEST TRIP EVER! But the owner was cool. This place is awesome! Very much worth it. And I would do it again! It was quite a drive from the airport. The owner wouldn't let me bring my pet bear. The torcher chamber was a bit too much. The town was very cute. Why didn't I find this place sooner? I came here for my honemoon. The place smelled very bad! NO INDOOR PLUMBING!!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,80
Alysa Shin,January 2016, Very much worth it.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,80
Ben Rasmussen,May 2011, Very much worth it. The view form the back porch was to die for. The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,80
Connor Wilson,September 2020, I wish I could have stayed longer. The torcher chamber was a bit too much. We had so much fun! BEST TRIP EVER! The view form the back porch was to die for. The town was very cute. And I would do it again! I want my money back. I came here for my honemoon. But seriously tell all your friends! BE WARNED!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,80
Zain Padela,July 2017, The place smelled very bad! My partner and I always wanted to visit. The owner has the best style. And I would do it again! I do not regret anything! This place is awesome! You can tell the owner really likes bears. The town was very cute. But the owner was cool. Very much worth it. But seriously tell all your friends! NO INDOOR PLUMBING!! BEST TRIP EVER! BE WARNED!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,80
Seth Lassen,November 2012, BE WARNED! This place is awesome! And I would do it again! The owner wouldn't let me bring my pet bear. I wish I could have stayed longer. It was quite a drive from the airport. The place smelled very bad! BEST TRIP EVER! I do not regret anything! The torcher chamber was a bit too much. NO INDOOR PLUMBING!! My partner and I always wanted to visit.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,80
Taylor Anderson,July 2019, The view form the back porch was to die for.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,80
Genaro Salinas,November 2019, The owner wouldn't let me bring my pet bear. This place is awesome! The torcher chamber was a bit too much. We had so much fun! BE WARNED! You can tell the owner really likes bears. Very much worth it. But seriously tell all your friends! The place smelled very bad! And I would do it again! I wish I could have stayed longer. It was quite a drive from the airport. My partner and I always wanted to visit. The view form the back porch was to die for. But the owner was cool.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,80
Zach McCain,July 2020, The town was very cute. I came here for my honemoon. We had so much fun! NO INDOOR PLUMBING!! I wish I could have stayed longer. It was quite a drive from the airport. But seriously tell all your friends! But the owner was cool. This place is awesome!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,80
Parker Stafford,October 2020, It was quite a drive from the airport. BE WARNED! My partner and I always wanted to visit.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,80
Daniel Lee,February 2014, The town was very cute. I want my money back. My partner and I always wanted to visit.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4153618.jpeg,80
Joe Buono,September 2019, This place is awesome! I came here for my honemoon. My partner and I always wanted to visit. BEST TRIP EVER! NO INDOOR PLUMBING!!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,81
John Kelly,April 2019, The town was very cute. My partner and I always wanted to visit. And I would do it again! BEST TRIP EVER! But the owner was cool. I want my money back. I do not regret anything! The torcher chamber was a bit too much. NO INDOOR PLUMBING!! BE WARNED!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,81
Seth Lassen,July 2017, Very much worth it. But the owner was cool. The torcher chamber was a bit too much. I want my money back. I came here for my honemoon. NO INDOOR PLUMBING!! We had so much fun! BE WARNED! The view form the back porch was to die for.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,81
Henry Fradley,March 2012, The owner wouldn't let me bring my pet bear. And I would do it again! I want my money back. The view form the back porch was to die for.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,81
Frans Larson,November 2018, The place smelled very bad! The owner has the best style. I wish I could have stayed longer. But seriously tell all your friends! The torcher chamber was a bit too much. It was quite a drive from the airport. The owner wouldn't let me bring my pet bear. Why didn't I find this place sooner? Very much worth it. I do not regret anything! BE WARNED! NO INDOOR PLUMBING!! The town was very cute. And I would do it again! I came here for my honemoon. I want my money back. My partner and I always wanted to visit. You can tell the owner really likes bears. BEST TRIP EVER! The view form the back porch was to die for.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,81
Giovani Maccagno,April 2017, The owner wouldn't let me bring my pet bear. We had so much fun! Very much worth it. The owner has the best style. BEST TRIP EVER! The torcher chamber was a bit too much. I want my money back. The view form the back porch was to die for. BE WARNED! But the owner was cool. You can tell the owner really likes bears. But seriously tell all your friends!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,81
Zach McCain,April 2013, But the owner was cool. I do not regret anything! The owner has the best style. NO INDOOR PLUMBING!! But seriously tell all your friends! I want my money back. My partner and I always wanted to visit. I came here for my honemoon. I wish I could have stayed longer. The view form the back porch was to die for. Very much worth it. BEST TRIP EVER! It was quite a drive from the airport. Why didn't I find this place sooner?,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4153618.jpeg,81
Frans Larson,April 2015, It was quite a drive from the airport. BE WARNED! I came here for my honemoon. This place is awesome! I do not regret anything! Why didn't I find this place sooner?,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,82
Jeremy England,April 2017, I want my money back. It was quite a drive from the airport. The place smelled very bad! We had so much fun!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,82
Joe Wnukoski,January 2019, It was quite a drive from the airport. The owner wouldn't let me bring my pet bear. BE WARNED! Why didn't I find this place sooner? I want my money back. The view form the back porch was to die for. The town was very cute. BEST TRIP EVER! Very much worth it. I do not regret anything! My partner and I always wanted to visit. You can tell the owner really likes bears. NO INDOOR PLUMBING!! I wish I could have stayed longer.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,82
Nick Mendini,April 2008, I do not regret anything! The owner wouldn't let me bring my pet bear. But seriously tell all your friends! Very much worth it. We had so much fun! I want my money back. BEST TRIP EVER! The owner has the best style.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,82
Seth Lassen,June 2012, This place is awesome! I want my money back. We had so much fun! But the owner was cool. I came here for my honemoon. And I would do it again! NO INDOOR PLUMBING!! The town was very cute. But seriously tell all your friends! Why didn't I find this place sooner? The view form the back porch was to die for. BE WARNED! BEST TRIP EVER! The owner has the best style.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,82
Taylor Anderson,December 2016, The owner wouldn't let me bring my pet bear. I came here for my honemoon. I want my money back. This place is awesome! I do not regret anything! The torcher chamber was a bit too much. It was quite a drive from the airport. I wish I could have stayed longer. And I would do it again! The town was very cute. But seriously tell all your friends! BE WARNED! The view form the back porch was to die for. My partner and I always wanted to visit. The place smelled very bad! Why didn't I find this place sooner?,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4153618.jpeg,82
Matthew Morgan,July 2014, But the owner was cool. I came here for my honemoon. It was quite a drive from the airport. NO INDOOR PLUMBING!! The town was very cute. This place is awesome! The view form the back porch was to die for. And I would do it again! Why didn't I find this place sooner? Very much worth it. I wish I could have stayed longer. We had so much fun! The place smelled very bad! I want my money back. You can tell the owner really likes bears. But seriously tell all your friends! The owner has the best style. BE WARNED! The owner wouldn't let me bring my pet bear. I do not regret anything! BEST TRIP EVER! My partner and I always wanted to visit.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,82
Henry Fradley,December 2018, And I would do it again! I came here for my honemoon. The town was very cute. Very much worth it. BEST TRIP EVER! BE WARNED! I do not regret anything! But seriously tell all your friends! This place is awesome! The owner wouldn't let me bring my pet bear. You can tell the owner really likes bears. The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4626351.jpeg,82
Nick Mendini,September 2016, You can tell the owner really likes bears. The owner wouldn't let me bring my pet bear. I wish I could have stayed longer. The place smelled very bad! Very much worth it.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,83
Giovani Maccagno,January 2017, I do not regret anything! BEST TRIP EVER! The place smelled very bad! The town was very cute. I wish I could have stayed longer. The torcher chamber was a bit too much. The owner has the best style. And I would do it again! Very much worth it. The view form the back porch was to die for. We had so much fun! The owner wouldn't let me bring my pet bear. You can tell the owner really likes bears.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,83
Alysa Shin,October 2011, I wish I could have stayed longer. You can tell the owner really likes bears.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,83
Zain Padela,September 2020, I came here for my honemoon. We had so much fun! My partner and I always wanted to visit. The owner has the best style. BEST TRIP EVER! You can tell the owner really likes bears. Very much worth it. NO INDOOR PLUMBING!! But the owner was cool. The view form the back porch was to die for. I wish I could have stayed longer. The place smelled very bad! But seriously tell all your friends! I want my money back. Why didn't I find this place sooner? And I would do it again! I do not regret anything! The town was very cute. This place is awesome! The torcher chamber was a bit too much. BE WARNED! The owner wouldn't let me bring my pet bear.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,83
Tyler Bailey,February 2019, But seriously tell all your friends! The town was very cute. But the owner was cool. The view form the back porch was to die for. I came here for my honemoon. My partner and I always wanted to visit. This place is awesome!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,83
Taylor Anderson,March 2010, You can tell the owner really likes bears. BE WARNED! I do not regret anything! This place is awesome! The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,83
Elene Mikaberidze,May 2012, My partner and I always wanted to visit. But seriously tell all your friends! But the owner was cool. The view form the back porch was to die for. The town was very cute. NO INDOOR PLUMBING!! Why didn't I find this place sooner? The place smelled very bad! You can tell the owner really likes bears. The owner has the best style. I wish I could have stayed longer. It was quite a drive from the airport. BE WARNED! Very much worth it. I came here for my honemoon. BEST TRIP EVER! I do not regret anything! This place is awesome! And I would do it again! The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,83
Alex Sandoval,May 2008, The torcher chamber was a bit too much. We had so much fun! The town was very cute. It was quite a drive from the airport. And I would do it again! But the owner was cool. NO INDOOR PLUMBING!! The place smelled very bad! The view form the back porch was to die for. This place is awesome! Why didn't I find this place sooner? I want my money back. The owner wouldn't let me bring my pet bear. But seriously tell all your friends! I do not regret anything! The owner has the best style. I wish I could have stayed longer. BE WARNED! Very much worth it. BEST TRIP EVER! You can tell the owner really likes bears. I came here for my honemoon.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,83
Fabian Yee,February 2016, The view form the back porch was to die for. NO INDOOR PLUMBING!! This place is awesome! You can tell the owner really likes bears. My partner and I always wanted to visit. I came here for my honemoon. We had so much fun!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,84
Nick Mendini,February 2019, BEST TRIP EVER! The owner has the best style. My partner and I always wanted to visit. The owner wouldn't let me bring my pet bear. But seriously tell all your friends! I came here for my honemoon. The place smelled very bad! And I would do it again! Very much worth it. I wish I could have stayed longer. Why didn't I find this place sooner?,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,84
Frans Larson,July 2010, But the owner was cool. The place smelled very bad! NO INDOOR PLUMBING!! The torcher chamber was a bit too much. I want my money back. BEST TRIP EVER! The owner wouldn't let me bring my pet bear. Very much worth it. I wish I could have stayed longer. This place is awesome! The owner has the best style. I do not regret anything! It was quite a drive from the airport. We had so much fun! Why didn't I find this place sooner? You can tell the owner really likes bears. I came here for my honemoon. The view form the back porch was to die for. But seriously tell all your friends! BE WARNED! My partner and I always wanted to visit.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4626351.jpeg,84
Mukhtar Bahadory,March 2012, The view form the back porch was to die for. We had so much fun! It was quite a drive from the airport. I wish I could have stayed longer. NO INDOOR PLUMBING!! The owner has the best style. Very much worth it. And I would do it again! I want my money back. The town was very cute. This place is awesome! BEST TRIP EVER! The place smelled very bad! BE WARNED! You can tell the owner really likes bears.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,84
Deb Johnson,October 2013, The owner wouldn't let me bring my pet bear. But the owner was cool. Very much worth it. The place smelled very bad! My partner and I always wanted to visit. BEST TRIP EVER! I wish I could have stayed longer. But seriously tell all your friends! It was quite a drive from the airport. I came here for my honemoon. I do not regret anything! NO INDOOR PLUMBING!! And I would do it again! The owner has the best style. The torcher chamber was a bit too much. We had so much fun!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,84
David Kim,July 2015, BEST TRIP EVER! The place smelled very bad! And I would do it again! We had so much fun! The town was very cute. This place is awesome! I came here for my honemoon. But seriously tell all your friends! My partner and I always wanted to visit. It was quite a drive from the airport.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,84
John Campbell,November 2012, Very much worth it. This place is awesome! I came here for my honemoon. You can tell the owner really likes bears. Why didn't I find this place sooner? The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,84
Zain Padela,February 2015, My partner and I always wanted to visit. I came here for my honemoon. I want my money back. I do not regret anything! Very much worth it. But seriously tell all your friends! Why didn't I find this place sooner? NO INDOOR PLUMBING!! BEST TRIP EVER! The owner wouldn't let me bring my pet bear. The place smelled very bad! The torcher chamber was a bit too much. It was quite a drive from the airport. But the owner was cool. You can tell the owner really likes bears. We had so much fun! I wish I could have stayed longer. BE WARNED! The town was very cute.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,84
Michael Wetterauer,June 2015, I wish I could have stayed longer. The view form the back porch was to die for. BE WARNED! And I would do it again! I do not regret anything!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,84
Quentin McMillian,October 2008, I came here for my honemoon. This place is awesome!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,84
Jeremy England,May 2018, I came here for my honemoon. The owner wouldn't let me bring my pet bear. BE WARNED! And I would do it again! You can tell the owner really likes bears. NO INDOOR PLUMBING!! Why didn't I find this place sooner? The view form the back porch was to die for. But the owner was cool. It was quite a drive from the airport. The torcher chamber was a bit too much. We had so much fun! Very much worth it. I wish I could have stayed longer. The town was very cute. BEST TRIP EVER!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,84
